"Year","City","Main Section","Sub-Section","Value"
2015,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",47.09
2015,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",47.62
2015,"London","Earnings: Sales Assistant","Gross (New York = 100)",101.83
2015,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",143.65
2015,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",112.63
2015,"Lyon","Earnings: Sales Assistant","Gross (New York = 100)",88.14
2015,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",78.70
2015,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",72.27
2015,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",9.02
2015,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",13.99
2015,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",109.68
2015,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",80.23
2015,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",66.16
2015,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",34.52
2015,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",15.66
2015,"Munich","Earnings: Sales Assistant","Gross (New York = 100)",103.42
2015,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",13.13
2015,"New Delhi","Earnings: Sales Assistant","Gross (New York = 100)",13.70
2015,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2015,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",117.22
2015,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",146.74
2015,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",100.14
2015,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",35.63
2015,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",20.79
2015,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",15.92
2015,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",95.77
2015,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",32.80
2015,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",42.64
2015,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",55.22
2015,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",27.76
2015,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",17.61
2015,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",131.96
2015,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",150.71
2015,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",46.60
2015,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",42.93
2015,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",80.61
2015,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",103.06
2015,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",108.48
2015,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",100.26
2015,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",21.46
2015,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",33.01
2015,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",205.52
2018,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",83.87
2018,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",29.00
2018,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",63.74
2018,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",18.16
2018,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",54.78
2018,"Beijing","Earnings: Sales Assistant","Gross (New York = 100)",16.35
2018,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",72.74
2018,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",12.05
2018,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",22.53
2018,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",87.94
2018,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",24.97
2018,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",20.78
2018,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",31.71
2018,"Cairo","Earnings: Sales Assistant","Gross (New York = 100)",4.89
2018,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",100.55
2018,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",94.11
2018,"Doha","Earnings: Sales Assistant","Gross (New York = 100)",37.65
2018,"Dubai ","Earnings: Sales Assistant","Gross (New York = 100)",34.28
2018,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",80.41
2018,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",76.14
2018,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",144.76
2018,"Hanoi","Earnings: Sales Assistant","Gross (New York = 100)",21.78
2018,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",91.34
2018,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",66.61
2018,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",16.54
2018,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",7.90
2018,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",20.76
2018,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",13.63
2018,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",32.23
2018,"Lagos","Earnings: Sales Assistant","Gross (New York = 100)",2.16
2018,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",13.69
2018,"Lisbon ","Earnings: Sales Assistant","Gross (New York = 100)",29.62
2018,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",45.91
2018,"London","Earnings: Sales Assistant","Gross (New York = 100)",78.06
2018,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",118.55
2018,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",89.65
2018,"Lyon","Earnings: Sales Assistant","Gross (New York = 100)",69.11
2018,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",64.43
2018,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",50.89
2018,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",6.61
2018,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",10.14
2018,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",92.96
2018,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",75.89
2018,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",59.52
2018,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",18.29
2018,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",11.52
2018,"Munich","Earnings: Sales Assistant","Gross (New York = 100)",78.29
2018,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",11.40
2018,"New Delhi","Earnings: Sales Assistant","Gross (New York = 100)",9.48
2018,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2018,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",62.54
2018,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",109.35
2018,"Panama","Earnings: Sales Assistant","Gross (New York = 100)",23.57
2018,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",83.65
2018,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",28.59
2018,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",19.10
2018,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",18.12
2018,"Riyadh","Earnings: Sales Assistant","Gross (New York = 100)",40.18
2018,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",67.60
2018,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",22.13
2018,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",24.05
2018,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",44.67
2018,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",17.11
2018,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",17.67
2018,"St Petersburg","Earnings: Sales Assistant","Gross (New York = 100)",12.87
2018,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",106.16
2018,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",90.73
2018,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",34.18
2018,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",37.62
2018,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",43.64
2018,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",93.19
2018,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",72.56
2018,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",82.40
2018,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",19.40
2018,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",21.74
2018,"Zagreb","Earnings: Sales Assistant","Gross (New York = 100)",28.09
2018,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",139.96
1971,"Amsterdam","Earnings: Secretary","Gross (New York = 100)",35.86
1971,"Athens","Earnings: Secretary","Gross (New York = 100)",23.44
1971,"Bogotá","Earnings: Secretary","Gross (New York = 100)",35.40
1971,"Brussels","Earnings: Secretary","Gross (New York = 100)",39.66
1971,"Buenos Aires","Earnings: Secretary","Gross (New York = 100)",24.29
1971,"Chicago","Earnings: Secretary","Gross (New York = 100)",82.88
1971,"Copenhagen","Earnings: Secretary","Gross (New York = 100)",45.01
1971,"Geneva","Earnings: Secretary","Gross (New York = 100)",49.83
1971,"Helsinki","Earnings: Secretary","Gross (New York = 100)",39.86
1971,"Hong Kong","Earnings: Secretary","Gross (New York = 100)",12.51
1971,"Johannesburg","Earnings: Secretary","Gross (New York = 100)",45.36
1971,"Lisbon","Earnings: Secretary","Gross (New York = 100)",33.69
1971,"London","Earnings: Secretary","Gross (New York = 100)",35.96
1971,"Luxembourg","Earnings: Secretary","Gross (New York = 100)",41.96
1971,"Madrid","Earnings: Secretary","Gross (New York = 100)",27.66
1971,"Madrid","Earnings: Secretary","Gross (New York = 100)",27.66
1971,"Mexico City","Earnings: Secretary","Gross (New York = 100)",35.98
1971,"Milan","Earnings: Secretary","Gross (New York = 100)",39.05
1971,"Montreal","Earnings: Secretary","Gross (New York = 100)",57.75
1971,"New York","Earnings: Secretary","Gross (New York = 100)",100.00
1971,"Oslo","Earnings: Secretary","Gross (New York = 100)",43.73
1971,"Paris","Earnings: Secretary","Gross (New York = 100)",52.09
1971,"Rio de Janeiro","Earnings: Secretary","Gross (New York = 100)",46.23
1971,"Rome","Earnings: Secretary","Gross (New York = 100)",37.88
1971,"São Paulo","Earnings: Secretary","Gross (New York = 100)",59.38
1971,"Stockholm","Earnings: Secretary","Gross (New York = 100)",65.04
1971,"Sydney","Earnings: Secretary","Gross (New York = 100)",40.26
1971,"Tokyo","Earnings: Secretary","Gross (New York = 100)",26.99
1971,"Vienna","Earnings: Secretary","Gross (New York = 100)",29.08
1971,"Zurich","Earnings: Secretary","Gross (New York = 100)",48.66
1973,"Amsterdam","Earnings: Secretary","Gross (New York = 100)",62.14
1973,"Athens","Earnings: Secretary","Gross (New York = 100)",32.21
1973,"Bogotá","Earnings: Secretary","Gross (New York = 100)",35.33
1973,"Brussels","Earnings: Secretary","Gross (New York = 100)",75.99
1973,"Buenos Aires","Earnings: Secretary","Gross (New York = 100)",35.88
1973,"Chicago","Earnings: Secretary","Gross (New York = 100)",86.17
1973,"Copenhagen","Earnings: Secretary","Gross (New York = 100)",87.15
1973,"Geneva","Earnings: Secretary","Gross (New York = 100)",84.13
1973,"Helsinki","Earnings: Secretary","Gross (New York = 100)",58.96
1973,"Hong Kong","Earnings: Secretary","Gross (New York = 100)",59.27
1973,"Istanbul","Earnings: Secretary","Gross (New York = 100)",35.33
1973,"Johannesburg","Earnings: Secretary","Gross (New York = 100)",55.97
1973,"Lisbon","Earnings: Secretary","Gross (New York = 100)",45.39
1973,"London","Earnings: Secretary","Gross (New York = 100)",57.44
1973,"Luxembourg","Earnings: Secretary","Gross (New York = 100)",68.02
1973,"Madrid","Earnings: Secretary","Gross (New York = 100)",38.33
1973,"Mexico City","Earnings: Secretary","Gross (New York = 100)",36.39
1973,"Milan","Earnings: Secretary","Gross (New York = 100)",54.69
1973,"Montreal","Earnings: Secretary","Gross (New York = 100)",68.49
1973,"Mumbai","Earnings: Secretary","Gross (New York = 100)",8.72
1973,"New York","Earnings: Secretary","Gross (New York = 100)",100.00
1973,"Oslo","Earnings: Secretary","Gross (New York = 100)",79.65
1973,"Paris","Earnings: Secretary","Gross (New York = 100)",64.31
1973,"Rio de Janeiro","Earnings: Secretary","Gross (New York = 100)",64.44
1973,"Rome","Earnings: Secretary","Gross (New York = 100)",46.11
1973,"São Paulo","Earnings: Secretary","Gross (New York = 100)",69.03
1973,"Stockholm","Earnings: Secretary","Gross (New York = 100)",82.59
1973,"Sydney","Earnings: Secretary","Gross (New York = 100)",76.32
1973,"Tel Aviv","Earnings: Secretary","Gross (New York = 100)",42.69
1973,"Tokyo","Earnings: Secretary","Gross (New York = 100)",49.60
1973,"Vienna","Earnings: Secretary","Gross (New York = 100)",61.10
1973,"Zurich","Earnings: Secretary","Gross (New York = 100)",85.53
1976,"Amsterdam","Earnings: Secretary","Gross (New York = 100)",68.64
1976,"Athens","Earnings: Secretary","Gross (New York = 100)",28.72
1976,"Bogotá","Earnings: Secretary","Gross (New York = 100)",27.13
1976,"Brussels","Earnings: Secretary","Gross (New York = 100)",96.66
1976,"Buenos Aires","Earnings: Secretary","Gross (New York = 100)",23.41
1976,"Chicago","Earnings: Secretary","Gross (New York = 100)",81.66
1976,"Copenhagen","Earnings: Secretary","Gross (New York = 100)",78.06
1976,"Dublin","Earnings: Secretary","Gross (New York = 100)",40.19
1976,"Geneva","Earnings: Secretary","Gross (New York = 100)",107.77
1976,"Helsinki","Earnings: Secretary","Gross (New York = 100)",58.59
1976,"Hong Kong","Earnings: Secretary","Gross (New York = 100)",53.84
1976,"Istanbul","Earnings: Secretary","Gross (New York = 100)",43.90
1976,"Johannesburg","Earnings: Secretary","Gross (New York = 100)",49.05
1976,"Lisbon","Earnings: Secretary","Gross (New York = 100)",27.77
1976,"London","Earnings: Secretary","Gross (New York = 100)",39.19
1976,"Los Angeles","Earnings: Secretary","Gross (New York = 100)",97.63
1976,"Luxembourg","Earnings: Secretary","Gross (New York = 100)",69.84
1976,"Madrid","Earnings: Secretary","Gross (New York = 100)",43.05
1976,"Manama","Earnings: Secretary","Gross (New York = 100)",103.34
1976,"Manila","Earnings: Secretary","Gross (New York = 100)",10.36
1976,"Mexico City","Earnings: Secretary","Gross (New York = 100)",33.88
1976,"Milan","Earnings: Secretary","Gross (New York = 100)",38.21
1976,"Montreal","Earnings: Secretary","Gross (New York = 100)",68.34
1976,"New York","Earnings: Secretary","Gross (New York = 100)",100.00
1976,"Oslo","Earnings: Secretary","Gross (New York = 100)",80.77
1976,"Panama","Earnings: Secretary","Gross (New York = 100)",42.16
1976,"Paris","Earnings: Secretary","Gross (New York = 100)",55.06
1976,"Rio de Janeiro","Earnings: Secretary","Gross (New York = 100)",56.49
1976,"São Paulo","Earnings: Secretary","Gross (New York = 100)",73.12
1976,"Stockholm","Earnings: Secretary","Gross (New York = 100)",82.15
1976,"Sydney","Earnings: Secretary","Gross (New York = 100)",66.33
1976,"Tel Aviv","Earnings: Secretary","Gross (New York = 100)",34.25
1976,"Tokyo","Earnings: Secretary","Gross (New York = 100)",76.11
1976,"Toronto","Earnings: Secretary","Gross (New York = 100)",75.45
1976,"Vienna","Earnings: Secretary","Gross (New York = 100)",47.44
1976,"Zurich","Earnings: Secretary","Gross (New York = 100)",96.62
1979,"Amsterdam","Earnings: Secretary","Gross (New York = 100)",106.67
1979,"Athens","Earnings: Secretary","Gross (New York = 100)",39.33
1979,"Bangkok","Earnings: Secretary","Gross (New York = 100)",16.00
1979,"Bogotá","Earnings: Secretary","Gross (New York = 100)",26.67
1979,"Brussels","Earnings: Secretary","Gross (New York = 100)",123.33
1979,"Buenos Aires","Earnings: Secretary","Gross (New York = 100)",54.67
1979,"Chicago","Earnings: Secretary","Gross (New York = 100)",100.00
1979,"Copenhagen","Earnings: Secretary","Gross (New York = 100)",130.67
1979,"Dublin","Earnings: Secretary","Gross (New York = 100)",54.00
1979,"Geneva","Earnings: Secretary","Gross (New York = 100)",147.33
1979,"Helsinki","Earnings: Secretary","Gross (New York = 100)",72.67
1979,"Hong Kong","Earnings: Secretary","Gross (New York = 100)",47.33
1979,"Istanbul","Earnings: Secretary","Gross (New York = 100)",40.00
1979,"Jakarta","Earnings: Secretary","Gross (New York = 100)",19.33
1979,"Johannesburg","Earnings: Secretary","Gross (New York = 100)",54.00
1979,"London","Earnings: Secretary","Gross (New York = 100)",58.00
1979,"Los Angeles","Earnings: Secretary","Gross (New York = 100)",92.00
1979,"Luxembourg","Earnings: Secretary","Gross (New York = 100)",84.67
1979,"Madrid","Earnings: Secretary","Gross (New York = 100)",59.33
1979,"Manama","Earnings: Secretary","Gross (New York = 100)",105.33
1979,"Manila","Earnings: Secretary","Gross (New York = 100)",12.67
1979,"Mexico City","Earnings: Secretary","Gross (New York = 100)",41.33
1979,"Milan","Earnings: Secretary","Gross (New York = 100)",48.67
1979,"Montreal","Earnings: Secretary","Gross (New York = 100)",70.00
1979,"New York","Earnings: Secretary","Gross (New York = 100)",100.00
1979,"Oslo","Earnings: Secretary","Gross (New York = 100)",101.33
1979,"Panama","Earnings: Secretary","Gross (New York = 100)",36.67
